date,gdp,gdp_growth,entropy,volatility,year,crisis,crisis_next_4q,entropy_std,volatility_std,country,credit_yoy,credit_std
1955-04-01,3069.91,0.0778024123118836,2.2961600946777443,0.0315352823259593,1955,0,0.0,-0.5600505673119984,1.076296686284232,US,0.11886274814297182,0.7051594854193021
1955-07-01,3111.379,0.0801591539193786,2.280448651068302,0.0343685778039689,1955,0,0.0,-0.7156251482830885,1.319520529154237,US,0.12702869042500264,0.8147296381032513
1955-10-01,3130.068,0.065790172606587,2.288652946118411,0.0366745293901632,1955,0,0.0,-0.6343862884868561,1.5174746114656212,US,0.13679154501639967,0.945727070030303
1956-01-01,3117.922,0.0321695369289571,2.2870100501235284,0.0372917222072741,1956,0,0.0,-0.6506542306528673,1.570457440095598,US,0.13398782074971471,0.9081068560520131
1956-04-01,3143.694,0.0240345808183302,2.2776209211362084,0.036580995150343,1956,0,0.0,-0.7436253060165586,1.5094451780988642,US,0.12311808680029435,0.7622573793672843
1956-07-01,3140.874,0.0094797194427294,2.263836650321289,0.0353067526021086,1956,0,0.0,-0.8801170383698084,1.4000580097870878,US,0.11231092625562922,0.617247509096144
1956-10-01,3192.57,0.0199682562806942,2.212708944285554,0.0350781563970252,1956,0,0.0,-1.3863831486171392,1.3804342014347908,US,0.09968409715543358,0.4478214288424279
1957-01-01,3213.011,0.0304975557438575,2.258902433883246,0.0345197854902675,1957,0,0.0,-0.9289756075663235,1.3325009312402445,US,0.09553530945363864,0.39215322960236304
1957-04-01,3205.97,0.0198098160953323,2.2778128184450117,0.0315042318801992,1957,0,0.0,-0.7417251404971698,1.0736311652331387,US,0.09212147841997043,0.34634663745691807
1957-07-01,3237.386,0.0307277528484111,2.2703668611372905,0.0268227076556807,1957,0,0.0,-0.8154549464190854,0.6717463914020856,US,0.08765800331558982,0.28645598040878106
1957-10-01,3203.894,0.0035469856573229,2.3179759949196543,0.023402966974705,1957,0,0.0,-0.3440297086938528,0.3781792444167212,US,0.0795765351746367,0.1780192969823966
1958-01-01,3120.724,-0.0287229019757478,2.2545129564414577,0.0253152436083976,1958,0,0.0,-0.9724401758557693,0.5423383570426931,US,0.06972458079243649,0.045826329090818685
1958-04-01,3141.224,-0.0201954478675719,2.2512404332135048,0.0301308377899491,1958,0,0.0,-1.0048446730211964,0.9557323470554222,US,0.058171222736659534,-0.10919597727172294
1958-07-01,3213.884,-0.0072595606455331,2.267494941400785,0.0294598366881525,1958,0,0.0,-0.8438926712199433,0.8981303539644586,US,0.05810771956185001,-0.11004805928742685
1958-10-01,3289.032,0.0265732886293992,2.291878188170558,0.0246626496377366,1958,0,0.0,-0.6024499691220631,0.4863165214770351,US,0.06957537509292,0.0438242954353382
1959-01-01,3352.129,0.0741510623816781,2.367141051958276,0.0198412189543171,1959,0,0.0,0.14280226787935874,0.0724214978007634,US,0.07926538063946698,0.17384424298992937
